id,utterance_num,label
Ses02M_impro07_M013,24,exc
Ses02M_impro07_F011,25,exc
Ses02M_impro07_M014,26,exc
Ses02M_impro07_F012,27,exc
Ses02M_impro07_M015,28,exc
Ses02M_impro07_F013,29,exc
Ses02M_impro07_F014,30,hap
Ses02M_impro07_M016,31,-1
Ses02M_impro07_F015,32,hap
Ses02M_impro07_M017,33,exc
Ses02M_impro07_F016,34,hap
Ses02M_impro07_F017,35,hap
Ses02M_impro07_M018,36,exc
Ses02M_impro07_M019,37,exc
Ses02M_impro07_F018,38,hap
Ses02M_impro07_M020,39,exc
Ses02M_impro07_M021,40,exc
Ses02M_impro07_M022,41,exc
Ses02M_impro07_F019,42,hap
Ses02M_impro07_M023,43,hap
Ses02M_impro07_M024,44,hap
Ses02M_impro07_F020,45,hap
Ses02M_impro07_M025,46,hap
Ses02M_impro07_M026,47,hap
Ses02M_impro07_F021,48,hap
Ses02M_impro07_M027,49,-1
Ses02M_impro07_F022,50,exc
Ses02M_impro07_M028,51,-1
Ses02M_impro07_F023,52,exc
Ses02M_impro07_M029,53,exc
Ses02M_impro07_F024,54,hap
Ses02M_impro07_F025,55,exc
Ses02M_impro07_M030,56,hap
Ses02M_impro07_M031,57,exc
Ses02M_impro07_F026,58,exc
Ses02M_impro07_F027,59,exc
Ses02M_impro07_F028,60,hap
Ses02M_impro07_M032,61,exc
Ses02M_impro07_F029,62,hap
Ses02M_impro08_M000,0,neu
Ses02M_impro08_F000,1,exc
Ses02M_impro08_M001,2,-1
Ses02M_impro08_F001,3,exc
Ses02M_impro08_F002,4,exc
Ses02M_impro08_M002,5,neu
Ses02M_impro08_F003,6,fru
Ses02M_impro08_F004,7,fru
Ses02M_impro08_M003,8,neu
Ses02M_impro08_M004,9,neu
Ses02M_impro08_F005,10,fru
Ses02M_impro08_M005,11,neu
Ses02M_impro08_F006,12,neu
Ses02M_impro08_M006,13,-1
Ses02M_impro08_F007,14,neu
Ses02M_impro08_F008,15,neu
Ses02M_impro08_F009,16,fru
Ses02M_impro08_M007,17,neu
Ses02M_impro08_F010,18,neu
Ses02M_impro08_M008,19,neu
Ses02M_impro08_F011,20,fru
Ses02M_impro08_M009,21,neu
Ses02M_impro08_F012,22,-1
Ses02M_impro08_M010,23,neu
Ses02M_impro08_M011,24,neu
Ses02M_impro08_M012,25,neu
Ses02M_impro08_F013,26,-1
Ses02M_impro08_M013,27,neu
Ses02M_impro08_M014,28,neu
Ses02M_impro08_F014,29,-1
Ses02M_impro08_M015,30,neu
Ses02M_impro08_M016,31,neu
Ses02M_impro08_F015,32,-1
Ses02M_impro08_F016,33,fru
Ses02M_impro08_F017,34,-1
Ses02M_impro08_M017,35,neu
Ses02M_impro08_M018,36,neu
Ses02M_impro08_F018,37,fea
Ses02M_impro08_M019,38,neu
Ses02M_impro08_F019,39,neu
Ses02M_impro08_M020,40,neu
Ses02M_impro08_M021,41,neu
Ses02M_impro08_F020,42,sur
Ses02M_impro08_M022,43,neu
Ses02M_impro08_F021,44,-1
Ses02M_impro08_M023,45,neu
Ses02M_impro08_M024,46,neu
Ses02M_impro08_M025,47,neu
Ses02M_impro08_F022,48,-1
Ses02M_impro08_M026,49,neu
Ses02M_impro08_F023,50,hap
Ses02M_impro08_M027,51,neu
Ses02M_impro08_F024,52,hap
Ses02M_impro08_M028,53,neu
Ses02M_impro08_M029,54,neu
Ses02M_impro08_F025,55,neu
Ses02M_impro08_F026,56,neu
Ses02M_impro08_F027,57,neu
Ses02M_impro08_M030,58,neu
Ses02M_impro08_F028,59,hap
Ses02M_impro08_M031,60,neu
Ses02M_impro08_F029,61,-1
Ses02M_impro08_F030,62,hap
Ses02M_script01_2_F000,0,ang
Ses02M_script01_2_M000,1,-1
Ses02M_script01_2_F001,2,ang
Ses02M_script01_2_M001,3,neu
Ses02M_script01_2_F002,4,ang
Ses02M_script01_2_M002,5,fru
Ses02M_script01_2_M003,6,fru
Ses02M_script01_2_F003,7,ang
Ses02M_script01_2_M004,8,neu
Ses02M_script01_2_F004,9,-1
Ses02M_script01_2_M005,10,neu
Ses02M_script01_2_F005,11,ang
Ses02M_script01_2_M006,12,-1
Ses02M_script01_2_F006,13,ang
Ses02M_script01_2_M007,14,neu
Ses02M_script01_2_F007,15,fru
Ses02M_script01_2_M008,16,fru
Ses02M_script01_2_F008,17,fru
Ses02M_script01_2_M009,18,fru
Ses02M_script01_2_F009,19,fru
Ses02M_script01_2_M010,20,fru
Ses02M_script01_2_F010,21,ang
Ses02M_script01_2_M011,22,fru
Ses02M_script01_2_F011,23,fru
Ses02M_script01_2_F012,24,-1
Ses02M_script01_2_M012,25,fru
Ses02M_script01_2_F013,26,sad
Ses02M_script01_2_M013,27,fru
Ses02M_script01_2_F014,28,fru
Ses02M_script01_2_M014,29,fru
Ses02M_script01_2_F015,30,fru
Ses02M_script01_2_M015,31,-1
Ses02M_script01_2_F016,32,fru
Ses02M_script01_2_M016,33,ang
Ses02M_script01_2_M017,34,ang
Ses02M_script01_2_F017,35,fru
Ses02M_script01_2_M018,36,fru
Ses02M_script01_3_F000,37,-1
Ses02M_script01_3_M000,38,hap
Ses02M_script01_3_F001,39,hap
Ses02M_script01_3_F002,40,hap
Ses02M_script01_3_M001,41,-1
Ses02M_script01_3_F003,42,hap
Ses02M_script01_3_M002,43,-1
Ses02M_script01_3_F004,44,-1
Ses02M_script01_3_M003,45,-1
Ses02M_script01_3_F005,46,-1
Ses02M_script01_3_M004,47,sur
Ses02M_script01_3_F006,48,-1
Ses02M_script01_3_M005,49,fru
Ses02M_script01_3_F007,50,hap
Ses02M_script01_3_M006,51,-1
Ses02M_script01_3_F008,52,neu
Ses02M_script01_3_M007,53,-1
Ses02M_script01_3_F009,54,hap
Ses02M_script01_3_M008,55,-1
Ses02M_script01_3_M009,56,-1
Ses02M_script01_3_M010,57,exc
Ses02M_script01_3_M011,58,-1
Ses02M_script01_3_F010,59,-1
Ses02M_script01_3_M012,60,-1
Ses02M_script01_3_F011,61,-1
Ses02M_script01_3_M013,62,sur
Ses02M_script01_3_F012,63,hap
Ses02M_script01_3_M014,64,exc
Ses02M_script01_3_F013,65,hap
Ses02M_script01_3_M015,66,exc
Ses02M_script01_3_F014,67,-1
Ses02M_script01_3_M016,68,-1
Ses02M_script01_3_M017,69,-1
Ses02M_script01_3_F015,70,-1
Ses02M_script01_3_M018,71,-1
Ses02M_script01_3_F016,72,-1
Ses02M_script01_3_M019,73,-1
Ses02M_script01_3_F017,74,-1
Ses02M_script01_3_M020,75,sad
Ses02M_script01_3_F018,76,-1
Ses02M_script01_3_M021,77,sad
Ses02M_script01_3_F019,78,sad
Ses02M_script01_3_M022,79,sad
Ses02M_script01_3_F020,80,-1
Ses02M_script01_3_M023,81,-1
Ses02M_script01_3_F021,82,sad
Ses02M_script01_3_M024,83,-1
Ses02M_script01_3_F022,84,-1
Ses02M_script01_3_M025,85,sad
Ses02M_script01_3_F023,86,-1
Ses02M_script01_3_M026,87,sad
Ses02M_script01_3_F024,88,-1
Ses02M_script01_3_M027,89,sad
Ses02M_script01_3_M028,90,sad
Ses02M_script01_3_M029,91,sad
Ses02M_script01_3_M030,92,sad
Ses02M_script01_3_M031,93,sad
Ses02M_script01_3_M032,94,sad
Ses02M_script01_3_M033,95,sad
Ses02M_script01_3_M034,96,sad
Ses02M_script01_3_M035,97,sad
Ses02M_script01_3_F025,98,sad
Ses02M_script01_3_M036,99,neu
Ses02M_script01_3_F026,100,sad
Ses02M_script01_3_F027,101,sad
Ses02M_script01_3_M037,102,-1
Ses02M_script01_3_F028,103,hap
Ses02M_script01_1_F000,104,-1
Ses02M_script01_1_M000,105,-1
Ses02M_script01_1_F001,106,-1
Ses02M_script01_1_M001,107,-1
Ses02M_script01_1_F002,108,-1
Ses02M_script01_1_M002,109,-1
Ses02M_script01_1_F003,110,-1
Ses02M_script01_1_M003,111,sad
Ses02M_script01_1_F004,112,-1
Ses02M_script01_1_M004,113,sad
Ses02M_script01_1_F005,114,-1
Ses02M_script01_1_M005,115,sad
Ses02M_script01_1_F006,116,-1
Ses02M_script01_1_M006,117,-1
Ses02M_script01_1_F007,118,-1
Ses02M_script01_1_M007,119,-1
Ses02M_script01_1_F008,120,-1
Ses02M_script01_1_M008,121,-1
Ses02M_script01_1_F009,122,-1
Ses02M_script01_1_M009,123,fru
Ses02M_script01_1_F010,124,fru
Ses02M_script01_1_M010,125,fru
Ses02M_script01_1_M011,126,fru
Ses02M_script01_1_F011,127,fru
Ses02M_script01_1_M012,128,ang
Ses02M_script01_1_F012,129,fru
Ses02M_script01_1_M013,130,ang
Ses02M_script01_1_F013,131,fru
Ses02M_script01_1_M014,132,-1
Ses02M_script01_1_F014,133,-1
Ses02M_script01_1_M015,134,fru
Ses02M_script01_1_M016,135,neu
Ses02M_script01_1_M017,136,neu
Ses02M_script01_1_F015,137,neu
Ses02M_script01_1_M018,138,neu
Ses02M_script01_1_F016,139,-1
Ses02M_script01_1_M019,140,fru
Ses02M_script01_1_F017,141,fru
Ses02M_script01_1_M020,142,fru
Ses02M_script01_1_F018,143,neu
Ses02M_script01_1_M021,144,ang
Ses02M_script01_1_F019,145,fru
Ses02M_script01_1_M022,146,-1
Ses02M_script01_1_F020,147,-1
Ses02M_script01_1_M023,148,fru
Ses02M_script01_1_F021,149,neu
Ses02M_script01_1_F022,150,fru
Ses02M_script01_1_M024,151,ang
Ses02M_script01_1_F023,152,neu
Ses02M_script01_1_M025,153,ang
Ses02M_script01_1_F024,154,fru
Ses02M_script01_1_M026,155,neu
Ses02M_script01_1_F025,156,neu
Ses02M_script01_1_M027,157,neu
Ses02M_script01_1_M028,158,sad
Ses02M_script01_1_F026,159,ang
Ses02M_script01_1_M029,160,fru
Ses02M_script01_1_F027,161,ang
Ses02M_script01_1_M030,162,fru
Ses02M_script01_1_F028,163,fru
Ses02M_script01_1_M031,164,fru
Ses02M_script01_1_M032,165,-1
Ses02M_script01_1_F029,166,fru
Ses02M_script01_1_F030,167,fru
Ses02M_script01_1_M033,168,-1
Ses02M_script01_1_F031,169,-1
Ses02M_script01_1_M034,170,-1
Ses02M_script01_1_M035,171,sad
Ses02M_script01_1_F032,172,ang
Ses02M_script01_1_M036,173,sad
Ses02M_script01_1_F033,174,ang
Ses02M_script01_1_M037,175,ang
Ses02M_script01_1_F034,176,ang
Ses02M_script01_1_M038,177,ang
Ses02M_script01_1_F035,178,ang
Ses02M_script01_1_M039,179,ang
Ses02M_script01_1_M040,180,-1
Ses02M_script01_1_F036,181,ang
Ses02M_script01_1_M041,182,sad
Ses02M_script01_1_F037,183,ang
Ses02M_script01_1_M042,184,fru
Ses02M_script01_1_F038,185,-1
Ses02M_script01_1_M043,186,fru
Ses02M_script01_1_F039,187,fru
Ses02M_script01_1_M044,188,fru
Ses02M_script01_1_F040,189,fru
Ses02M_script01_1_M045,190,-1
Ses02M_script01_1_F041,191,sad
Ses02M_script02_2_M000,0,neu
Ses02M_script02_2_F000,1,-1
Ses02M_script02_2_M001,2,neu
Ses02M_script02_2_F001,3,fru
Ses02M_script02_2_M002,4,neu
Ses02M_script02_2_F002,5,-1
Ses02M_script02_2_M003,6,-1
Ses02M_script02_2_F003,7,-1
Ses02M_script02_2_M004,8,-1
Ses02M_script02_2_F004,9,-1
Ses02M_script02_2_M005,10,fru
Ses02M_script02_2_F005,11,ang
Ses02M_script02_2_M006,12,fru
Ses02M_script02_2_F006,13,ang
Ses02M_script02_2_M007,14,fru
Ses02M_script02_2_F007,15,fru
Ses02M_script02_2_M008,16,fru
Ses02M_script02_2_F008,17,fru
Ses02M_script02_2_M009,18,fru
Ses02M_script02_2_F009,19,fru
Ses02M_script02_2_M010,20,neu
Ses02M_script02_2_F010,21,fru
Ses02M_script02_2_F011,22,ang
Ses02M_script02_2_M011,23,fru
Ses02M_script02_2_F012,24,fru
Ses02M_script02_2_M012,25,fru
Ses02M_script02_2_F013,26,ang
Ses02M_script02_2_M013,27,-1
Ses02M_script02_2_F014,28,fru
Ses02M_script02_2_M014,29,fru
Ses02M_script02_2_M015,30,neu
Ses02M_script02_2_M016,31,neu
Ses02M_script02_2_M017,32,neu
Ses02M_script02_2_F015,33,sad
Ses02M_script02_2_F016,34,sad
Ses02M_script02_2_F017,35,sad
Ses02M_script02_2_F018,36,sad
Ses02M_script02_2_M018,37,-1
Ses02M_script02_2_F019,38,sad
Ses02M_script02_2_M019,39,exc
Ses02M_script02_2_M020,40,exc
Ses02M_script02_2_F020,41,sad
Ses02M_script02_2_M021,42,neu
Ses02M_script02_2_F021,43,sad
Ses02M_script02_2_M022,44,neu
Ses02M_script02_2_F022,45,sad
Ses02M_script02_2_M023,46,neu
Ses02M_script02_2_F023,47,-1
Ses02M_script02_2_M024,48,-1
Ses02M_script02_2_F024,49,-1
Ses02M_script02_2_M025,50,neu
Ses02M_script02_2_F025,51,fru
Ses02M_script02_2_M026,52,fru
Ses02M_script02_2_F026,53,fru
Ses02M_script02_2_M027,54,fru
Ses02M_script02_2_F027,55,fru
Ses02M_script02_2_M028,56,fru
Ses02M_script02_2_F028,57,fru
Ses02M_script02_2_M029,58,ang
Ses02M_script02_2_M030,59,-1
Ses02M_script02_2_M031,60,fru
Ses02M_script02_2_M032,61,fru
Ses02M_script02_2_F029,62,fru
Ses02M_script02_2_M033,63,-1
Ses02M_script02_2_F030,64,fru
Ses02M_script02_2_M034,65,-1
Ses02M_script02_2_F031,66,sad
Ses02M_script02_2_M035,67,sad
Ses02M_script02_2_F032,68,fru
Ses02M_script02_2_M036,69,-1
Ses02M_script02_2_F033,70,-1
Ses02M_script02_2_F034,71,sad
Ses02M_script02_2_M037,72,sad
Ses02M_script02_2_F035,73,-1
Ses02M_script02_2_M038,74,sad
Ses02M_script02_2_F036,75,-1
Ses02M_script02_2_M039,76,-1
Ses02M_script02_2_F037,77,hap
Ses02M_script02_2_F038,78,sad
Ses02M_script02_2_M040,79,hap
Ses02M_script02_2_F039,80,-1
Ses02M_script02_2_M041,81,hap
Ses02M_script02_2_F040,82,-1
Ses02M_script02_2_M042,83,hap
Ses02M_script02_2_F041,84,-1
Ses02M_script02_2_M043,85,-1
Ses02M_script02_2_F042,86,hap
Ses02M_script02_2_M044,87,-1
Ses02M_script02_2_F043,88,-1
Ses02M_script02_2_F044,89,sad
Ses02M_script02_2_M045,90,hap
Ses02M_script02_2_F045,91,hap
Ses02M_script02_2_M046,92,hap
Ses02M_script02_2_F046,93,neu
Ses02M_script02_1_M000,94,exc
Ses02M_script02_1_M001,95,exc
Ses02M_script02_1_M002,96,-1
Ses02M_script02_1_M003,97,exc
Ses02M_script02_1_F000,98,neu
Ses02M_script02_1_M004,99,exc
Ses02M_script02_1_M005,100,exc
Ses02M_script02_1_M006,101,exc
Ses02M_script02_1_F001,102,neu
Ses02M_script02_1_M007,103,fru
Ses02M_script02_1_F002,104,fru
Ses02M_script02_1_M008,105,fru
Ses02M_script02_1_F003,106,fru
Ses02M_script02_1_M009,107,-1
Ses02M_script02_1_F004,108,fru
Ses02M_script02_1_M010,109,-1
Ses02M_script02_1_M011,110,-1
Ses02M_script02_1_M012,111,-1
Ses02M_script02_1_F005,112,neu
Ses02M_script02_1_M013,113,exc
Ses02M_script02_1_M014,114,exc
Ses02M_script02_1_M015,115,exc
Ses02M_script02_1_M016,116,exc
Ses02M_script02_1_F006,117,neu
Ses02M_script02_1_M017,118,-1
Ses02M_script02_1_F007,119,fru
Ses02M_script02_1_M018,120,fru
Ses02M_script02_1_F008,121,fru
Ses02M_script02_1_M019,122,-1
Ses02M_script02_1_F009,123,fru
Ses02M_script02_1_M020,124,-1
Ses02M_script02_1_F010,125,fru
Ses02M_script02_1_M021,126,-1
Ses02M_script02_1_F011,127,neu
Ses02M_script02_1_M022,128,sur
Ses02M_script02_1_F012,129,fru
Ses02M_script02_1_M023,130,exc
Ses02M_script02_1_M024,131,exc
Ses02M_script02_1_F013,132,fru
Ses02M_script02_1_M025,133,exc
Ses02M_script02_1_M026,134,exc
Ses02M_script02_1_F014,135,fru
Ses02M_script02_1_M027,136,fru
Ses02M_script02_1_F015,137,fru
Ses02M_script02_1_M028,138,exc
Ses02M_script02_1_M029,139,exc
Ses02M_script02_1_F016,140,sad
Ses02M_script02_1_M030,141,sur
Ses02M_script02_1_F017,142,neu
Ses02M_script02_1_M031,143,-1
Ses02M_script02_1_M032,144,fru
Ses02M_script02_1_F018,145,ang
Ses02M_script02_1_M033,146,-1
Ses02M_script02_1_F019,147,fru
Ses02M_script02_1_M034,148,fru
Ses02M_script02_1_M035,149,exc
Ses02M_script02_1_M036,150,exc
Ses02M_script02_1_M037,151,exc
Ses02M_script02_1_M038,152,exc
Ses02M_script02_1_M039,153,exc
Ses02M_script02_1_M040,154,exc
Ses02M_script02_1_M041,155,exc
Ses02M_script02_1_M042,156,exc
Ses02M_script02_1_F020,157,neu
Ses02M_script02_1_M043,158,-1
Ses02M_script02_1_F021,159,neu
Ses02M_script02_1_M044,160,-1
Ses02M_script02_1_F022,161,fru
Ses02M_script03_1_M000,0,fea
Ses02M_script03_1_F000,1,-1
Ses02M_script03_1_M001,2,-1
Ses02M_script03_1_F001,3,-1
Ses02M_script03_1_M002,4,fea
Ses02M_script03_1_F002,5,exc
Ses02M_script03_1_M003,6,fea
Ses02M_script03_1_F003,7,hap
Ses02M_script03_1_M004,8,-1
Ses02M_script03_1_F004,9,-1
Ses02M_script03_1_M005,10,exc
Ses02M_script03_1_F005,11,exc
Ses02M_script03_1_M006,12,fea
Ses02M_script03_1_F006,13,hap
Ses02M_script03_1_M007,14,hap
Ses02M_script03_1_F007,15,hap
Ses02M_script03_1_M008,16,hap
Ses02M_script03_1_F008,17,-1
Ses02M_script03_1_M009,18,sad
Ses02M_script03_1_F009,19,-1
Ses02M_script03_1_M010,20,hap
Ses02M_script03_1_F010,21,-1
Ses02M_script03_1_M011,22,hap
Ses02M_script03_1_F011,23,-1
Ses02M_script03_1_M012,24,exc
Ses02M_script03_1_F012,25,exc
Ses02M_script03_1_M013,26,-1
Ses02M_script03_1_M014,27,exc
Ses02M_script03_1_F013,28,-1
Ses02M_script03_1_M015,29,exc
Ses02M_script03_1_F014,30,-1
Ses02M_script03_1_M016,31,sad
Ses02M_script03_1_F015,32,sad
Ses02M_script03_1_M017,33,-1
Ses02M_script03_1_F016,34,fea
Ses02M_script03_1_M018,35,exc
Ses02M_script03_1_F017,36,-1
Ses02M_script03_1_M019,37,exc
Ses02M_script03_1_F018,38,-1
Ses02M_script03_1_M020,39,exc
Ses02M_script03_1_M021,40,exc
Ses02M_script03_1_M022,41,exc
Ses02M_script03_1_F019,42,-1
Ses02M_script03_1_M023,43,-1
Ses02M_script03_1_F020,44,-1
Ses02M_script03_1_M024,45,hap
Ses02M_script03_1_F021,46,hap
Ses02M_script03_1_M025,47,-1
Ses02M_script03_1_F022,48,hap
Ses02M_script03_1_M026,49,-1
Ses02M_script03_1_F023,50,hap
Ses02M_script03_1_M027,51,-1
Ses02M_script03_1_F024,52,hap
Ses02M_script03_1_M028,53,-1
Ses02M_script03_1_F025,54,hap
Ses02M_script03_1_M029,55,hap
Ses02M_script03_1_F026,56,-1
Ses02M_script03_1_M030,57,-1
Ses02M_script03_1_F027,58,hap
Ses02M_script03_1_M031,59,hap
Ses02M_script03_1_F028,60,hap
Ses02M_script03_1_M032,61,-1
Ses02M_script03_1_F029,62,hap
Ses02M_script03_1_M033,63,-1
Ses02M_script03_2_M000,64,neu
Ses02M_script03_2_F000,65,exc
Ses02M_script03_2_M001,66,ang
Ses02M_script03_2_F001,67,exc
Ses02M_script03_2_M002,68,-1
Ses02M_script03_2_F002,69,neu
Ses02M_script03_2_M003,70,ang
Ses02M_script03_2_F003,71,neu
Ses02M_script03_2_M004,72,-1
Ses02M_script03_2_F004,73,-1
Ses02M_script03_2_M005,74,ang
Ses02M_script03_2_F005,75,neu
Ses02M_script03_2_M006,76,-1
Ses02M_script03_2_F006,77,neu
Ses02M_script03_2_M007,78,ang
Ses02M_script03_2_F007,79,neu
Ses02M_script03_2_M008,80,-1
Ses02M_script03_2_F008,81,fru
Ses02M_script03_2_M009,82,-1
Ses02M_script03_2_F009,83,neu
Ses02M_script03_2_M010,84,neu
Ses02M_script03_2_F010,85,-1
Ses02M_script03_2_M011,86,neu
Ses02M_script03_2_F011,87,neu
Ses02M_script03_2_M012,88,neu
Ses02M_script03_2_F012,89,neu
Ses02M_script03_2_M013,90,-1
Ses02M_script03_2_F013,91,-1
Ses02M_script03_2_M014,92,-1
Ses02M_script03_2_F014,93,ang
Ses02M_script03_2_M015,94,fru
Ses02M_script03_2_F015,95,neu
Ses02M_script03_2_M016,96,neu
Ses02M_script03_2_F016,97,-1
Ses02M_script03_2_M017,98,-1
Ses02M_script03_2_F017,99,-1
Ses02M_script03_2_M018,100,neu
Ses02M_script03_2_F018,101,fru
Ses02M_script03_2_M019,102,-1
Ses02M_script03_2_F019,103,ang
Ses02M_script03_2_M020,104,-1
Ses02M_script03_2_F020,105,-1
Ses02M_script03_2_M021,106,fru
Ses02M_script03_2_F021,107,-1
Ses02M_script03_2_M022,108,fru
Ses02M_script03_2_F022,109,-1
Ses02M_script03_2_M023,110,fru
Ses02M_script03_2_F023,111,ang
Ses02M_script03_2_M024,112,neu
Ses02M_script03_2_F024,113,neu
Ses02M_script03_2_M025,114,-1
Ses02M_script03_2_F025,115,-1
Ses02M_script03_2_M026,116,ang
Ses02M_script03_2_M027,117,ang
Ses02M_script03_2_F026,118,-1
Ses02M_script03_2_M028,119,-1
Ses02M_script03_2_M029,120,-1
Ses02M_script03_2_F027,121,-1
Ses02M_script03_2_M030,122,-1
Ses02M_script03_2_F028,123,ang
Ses02M_script03_2_M031,124,ang
Ses02M_script03_2_F029,125,-1
Ses02M_script03_2_M032,126,neu
Ses02M_script03_2_M033,127,neu
Ses02M_script03_2_F030,128,-1
Ses02M_script03_2_M034,129,-1
Ses02M_script03_2_F031,130,-1
Ses02M_script03_2_M035,131,-1
Ses02M_script03_2_F032,132,-1
Ses02M_script03_2_M036,133,-1
Ses02M_script03_2_F033,134,-1
Ses02M_script03_2_M037,135,fru
Ses02M_script03_2_F034,136,fru
Ses02M_script03_2_M038,137,-1
Ses02M_script03_2_F035,138,ang
Ses02M_script03_2_M039,139,ang
Ses02M_script03_2_F036,140,ang
Ses02M_script03_2_M040,141,ang
Ses02M_script03_2_F037,142,ang
Ses02M_script03_2_M041,143,ang
Ses02M_script03_2_F038,144,ang
Ses02M_script03_2_M042,145,ang
Ses02M_script03_2_F039,146,ang
Ses02M_script03_2_M043,147,ang
Ses02M_script03_2_F040,148,ang
Ses02M_script03_2_M044,149,ang
Ses02M_script03_2_F041,150,ang
Ses02M_script03_2_M045,151,ang
Ses02M_script03_2_M046,152,ang
Ses02M_script03_2_M047,153,ang
Ses02M_script03_2_F042,154,ang
Ses03F_impro01_F000,0,-1
Ses03F_impro01_F001,1,-1
Ses03F_impro01_M000,2,-1
Ses03F_impro01_M001,3,neu
Ses03F_impro01_F002,4,neu
Ses03F_impro01_M002,5,neu
Ses03F_impro01_F003,6,fru
Ses03F_impro01_M003,7,neu
Ses03F_impro01_F004,8,fru
Ses03F_impro01_M004,9,neu
Ses03F_impro01_F005,10,fru
Ses03F_impro01_M005,11,neu
Ses03F_impro01_F006,12,fru
Ses03F_impro01_M006,13,fru
Ses03F_impro01_F007,14,fru
Ses03F_impro01_M007,15,fru
Ses03F_impro01_M008,16,fru
Ses03F_impro01_F008,17,fru
Ses03F_impro01_M009,18,fru
Ses03F_impro01_F009,19,fru
Ses03F_impro01_M010,20,-1
Ses03F_impro01_F010,21,-1
Ses03F_impro01_M011,22,-1
Ses03F_impro01_F011,23,fru
Ses03F_impro02_F000,0,neu
Ses03F_impro02_F001,1,neu
Ses03F_impro02_M000,2,neu
Ses03F_impro02_F002,3,-1
Ses03F_impro02_F003,4,-1
Ses03F_impro02_M001,5,hap
Ses03F_impro02_F004,6,-1
Ses03F_impro02_F005,7,exc
Ses03F_impro02_F006,8,-1
Ses03F_impro02_M002,9,-1
Ses03F_impro02_F007,10,exc
Ses03F_impro02_M003,11,-1
Ses03F_impro02_F008,12,sad
Ses03F_impro02_F009,13,-1
Ses03F_impro02_F010,14,sad
Ses03F_impro02_M004,15,sur
Ses03F_impro02_F011,16,sad
Ses03F_impro02_M005,17,sur
Ses03F_impro02_F012,18,sad
Ses03F_impro02_F013,19,-1
Ses03F_impro02_M006,20,fru
Ses03F_impro02_F014,21,fru
Ses03F_impro02_M007,22,ang
Ses03F_impro02_F015,23,sad
Ses03F_impro02_M008,24,-1
Ses03F_impro02_F016,25,fru
Ses03F_impro02_F017,26,fru
Ses03F_impro02_M009,27,fru
Ses03F_impro02_M010,28,fru
Ses03F_impro02_F018,29,sad
Ses03F_impro02_F019,30,sad
Ses03F_impro02_M011,31,fru
Ses03F_impro02_F020,32,sad
Ses03F_impro02_M012,33,fru
Ses03F_impro02_F021,34,sad
Ses03F_impro02_M013,35,-1
Ses03F_impro02_F022,36,fru
Ses03F_impro02_M014,37,sad
Ses03F_impro02_M015,38,fru
Ses03F_impro02_F023,39,sad
Ses03F_impro02_M016,40,sad
Ses03F_impro02_F024,41,sad
Ses03F_impro02_F025,42,sad
Ses03F_impro02_M017,43,sad
Ses03F_impro02_F026,44,sad
Ses03F_impro02_F027,45,sad
Ses03F_impro02_M018,46,sad
Ses03F_impro02_F028,47,sad
Ses03F_impro02_M019,48,sad
Ses03F_impro02_F029,49,sad
Ses03F_impro02_M020,50,sad
Ses03F_impro02_M021,51,sad
Ses03F_impro02_F030,52,-1
Ses03F_impro02_M022,53,fru
Ses03F_impro02_F031,54,sad
Ses03F_impro02_F032,55,sad
Ses03F_impro02_M023,56,-1
Ses03F_impro02_M024,57,sad
Ses03F_impro02_F033,58,-1
Ses03F_impro02_F034,59,sad
Ses03F_impro02_F035,60,sad
Ses03F_impro02_M025,61,sad
Ses03F_impro02_M026,62,-1
Ses03F_impro02_M027,63,ang
Ses03F_impro02_F036,64,sad
Ses03F_impro02_M028,65,sad
Ses03F_impro02_F037,66,sad
Ses03F_impro02_M029,67,sad
Ses03F_impro02_F038,68,sad
Ses03F_impro02_F039,69,sad
Ses03F_impro02_M030,70,-1
Ses03F_impro02_F040,71,sad
Ses03F_impro02_F041,72,sad
Ses03F_impro02_F042,73,sad
Ses03F_impro02_F043,74,sad
Ses03F_impro02_M031,75,sad
Ses03F_impro03_M000,0,exc
Ses03F_impro03_F000,1,-1
Ses03F_impro03_M001,2,exc
Ses03F_impro03_M002,3,exc
Ses03F_impro03_M003,4,-1
Ses03F_impro03_F001,5,-1
Ses03F_impro03_M004,6,-1
Ses03F_impro03_F002,7,-1
Ses03F_impro03_M005,8,exc
Ses03F_impro03_M006,9,exc
Ses03F_impro03_F003,10,-1
Ses03F_impro03_M007,11,exc
Ses03F_impro03_F004,12,exc
Ses03F_impro03_F005,13,exc
Ses03F_impro03_M008,14,-1
Ses03F_impro03_F006,15,exc
Ses03F_impro03_F007,16,exc
Ses03F_impro03_M009,17,sur
Ses03F_impro03_F008,18,exc
Ses03F_impro03_M010,19,exc
Ses03F_impro03_F009,20,exc
Ses03F_impro03_F010,21,-1
Ses03F_impro03_F011,22,exc
Ses03F_impro03_M011,23,-1
Ses03F_impro03_M012,24,-1
Ses03F_impro03_F012,25,exc
Ses03F_impro03_F013,26,exc
Ses03F_impro03_F014,27,hap
Ses03F_impro03_M013,28,-1
Ses03F_impro03_F015,29,hap
Ses03F_impro03_F016,30,exc
Ses03F_impro03_M014,31,-1
Ses03F_impro03_F017,32,exc
Ses03F_impro03_M015,33,hap
Ses03F_impro03_F018,34,hap
Ses03F_impro03_F019,35,hap
Ses03F_impro03_M016,36,-1
